PubChem_CID,Compound Name,Severity Class,DILIConcern,vDILIConcern,Greene_Annotation,Sakatis_Annotation,Xu_Annotation,Zhu_Annotation,SMILES,NCTR,vNCTR,Greene,Sakatis,Xu,Zhu,INCHIKEY,SAMPLE_KEY
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24310-N12-4
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24310-N12-5
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24310-N12-6
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24311-N12-1
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24311-N12-2
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24311-N12-3
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24311-N12-4
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24311-N12-5
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24311-N12-6
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24312-N12-1
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24312-N12-2
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24312-N12-3
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24312-N12-4
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24312-N12-5
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24312-N12-6
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24313-N12-1
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24313-N12-2
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24313-N12-3
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24313-N12-4
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24313-N12-5
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,24313-N12-6
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25985-N12-1
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25985-N12-2
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25985-N12-3
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25985-N12-4
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25985-N12-5
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25985-N12-6
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25986-N12-1
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25986-N12-2
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25986-N12-3
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25986-N12-4
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25986-N12-5
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25986-N12-6
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25987-N12-1
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25987-N12-2
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25987-N12-3
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25987-N12-4
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25987-N12-5
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25987-N12-6
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25988-N12-1
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25988-N12-2
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25988-N12-3
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25988-N12-4
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25988-N12-5
3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N,25988-N12-6
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24319-O15-1
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24319-O15-2
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24319-O15-3
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24319-O15-4
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24319-O15-5
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24319-O15-6
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24320-O15-1
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24320-O15-2
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24320-O15-3
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24320-O15-4
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24320-O15-5
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24320-O15-6
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24321-O15-1
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24321-O15-2
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24321-O15-3
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24321-O15-4
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24321-O15-5
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24321-O15-6
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24357-O15-1
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24357-O15-2
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24357-O15-3
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24357-O15-4
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24357-O15-5
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,24357-O15-6
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25989-O15-1
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25989-O15-2
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25989-O15-3
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25989-O15-4
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25989-O15-5
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25989-O15-6
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25990-O15-1
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25990-O15-2
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25990-O15-3
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25990-O15-4
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25990-O15-5
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25990-O15-6
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25991-O15-1
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25991-O15-2
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25991-O15-3
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25991-O15-4
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25991-O15-5
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25991-O15-6
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25992-O15-1
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25992-O15-2
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25992-O15-3
5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N,25992-O15-4
